"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier:","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B2245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B2310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B2245NCBA","B3305NCBA","B1030NCBA","B2310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
1974-10-02,692563.8,166172.0,81526.0,,,84646.0,,,526391.8,188248.6,128138.2,,,,,,,,,102521.0,,,,,107484.0,,,,96276.6,,6295.7,46614.7,868208.5,709554.0,138114.0,,19326.2,,31297.8,757389.2,110819.3
1974-10-09,693735.4,166660.0,81927.0,,,84733.0,,,527075.4,188557.6,128289.3,,,,,,,,,102612.6,,,,,107616.0,,,,88987.0,,6112.9,47269.8,865879.4,703090.2,138026.2,,20878.6,,31899.8,753311.5,112567.9
1974-10-16,693917.0,167088.0,82611.0,,,84477.0,,,526829.0,189178.8,128546.1,,,,,,,,,102500.1,,,,,106604.0,,,,103439.0,,6021.4,46340.8,879567.6,723937.9,138091.9,,20679.0,,31969.2,774243.3,105324.3
1974-10-23,693216.4,166479.0,82357.0,,,84122.0,,,526737.4,189691.7,128851.0,,,,,,,,,102442.7,,,,,105752.0,,,,99716.5,,6428.5,46372.5,874598.0,704445.4,138356.4,,20910.9,,32771.2,755860.3,118737.7
1974-10-30,693560.5,167251.0,82687.0,,,84564.0,,,526309.5,189613.1,128913.2,,,,,,,,,102370.3,,,,,105413.0,,,,95490.3,,6138.2,46999.5,870174.2,707422.8,137379.8,,20967.4,,33084.0,758962.7,111211.5
1974-11-06,694599.0,168216.0,84858.0,,,83358.0,,,526383.0,190350.5,128976.9,,,,,,,,,102474.6,,,,,104581.0,,,,101505.8,,5693.2,47164.8,877455.4,718955.3,136865.3,,19135.7,,33801.9,769450.5,108004.9
1974-11-13,696799.2,169056.0,85326.0,,,83730.0,,,527743.2,189975.9,129038.7,,,,,,,,,102338.6,,,,,106390.0,,,,97341.0,,5698.8,49057.4,879179.1,717998.4,136806.4,,18875.1,,33979.4,768203.2,110975.9
1974-11-20,696502.7,169180.0,86031.0,,,83149.0,,,527322.7,190014.3,129117.8,,,,,,,,,102250.6,,,,,105940.0,,,,97269.7,,5826.7,47944.0,876683.7,708864.0,136538.0,,19238.3,,34401.2,760244.3,116439.4
1974-11-27,696635.8,168694.0,84982.0,,,83712.0,,,527941.8,191030.4,129566.3,,,,,,,,,102269.0,,,,,105076.0,,,,103323.9,,5908.2,49159.9,884325.0,718041.2,137242.2,,19244.8,,34862.9,769577.0,114747.9
1974-12-04,700347.2,169755.0,86665.0,,,83090.0,,,530592.2,190964.2,129562.0,,,,,,,,,102215.0,,,,,107851.0,,,,97024.1,,5485.3,50132.7,883417.0,721078.6,137911.6,,18988.4,,35969.2,773296.8,110120.2
1974-12-11,701414.0,171339.0,87847.0,,,83492.0,,,530075.0,191235.9,129784.1,,,,,,,,,102262.0,,,,,106793.0,,,,102628.7,,5553.5,50673.2,889536.3,721454.2,139724.2,,19011.0,,35445.5,772606.2,116930.1
1974-12-18,703454.8,172596.0,88650.0,,,83946.0,,,530858.8,191167.1,129754.7,,,,,,,,,102102.0,,,,,107835.0,,,,99094.9,,5167.5,49561.3,885188.1,729308.0,141188.0,,19233.6,,34793.4,779836.6,105351.5
1974-12-25,704006.8,172740.0,88433.0,,,84307.0,,,531266.8,191329.1,129954.2,,,,,,,,,102252.5,,,,,107731.0,,,,101216.3,,5015.3,49780.9,888722.9,730155.5,142045.5,,19595.6,,35538.6,781498.1,107224.9
1975-01-01,707155.6,173201.0,88705.0,,,84496.0,,,533954.6,191596.3,129786.4,,,,,,,,,101833.9,,,,,110738.0,,,,102019.1,,4559.1,47164.6,887236.7,753549.9,138097.9,,20580.4,,33716.1,803237.3,83999.4
1975-01-08,703522.5,173381.0,89740.0,,,83641.0,,,530141.5,191827.4,129809.2,,,,,,,,,101755.9,,,,,106749.0,,,,95565.3,,4925.3,48201.0,881223.3,728515.2,138160.2,,18755.8,,32206.7,774925.2,106298.1
1975-01-15,701735.7,172977.0,88957.0,,,84020.0,,,528758.7,191667.7,129895.8,,,,,,,,,101952.1,,,,,105243.0,,,,97858.3,,4927.6,48243.4,880820.1,727211.0,138485.0,,19134.8,,32651.4,774642.3,106177.8
1975-01-22,698140.5,171839.0,87563.0,,,84276.0,,,526301.5,191649.8,130158.1,,,,,,,,,101993.5,,,,,102500.0,,,,101301.2,,5285.3,48322.3,881343.1,712456.0,138951.0,,18407.9,,33040.7,759710.4,121632.7
1975-01-29,696860.6,170865.0,86221.0,,,84644.0,,,525995.6,191342.1,130204.4,,,,,,,,,101908.1,,,,,102541.0,,,,91838.1,,5282.8,47958.9,869783.0,706248.4,139199.4,,18673.6,,32927.4,753656.5,116126.5
1975-02-05,697200.0,171038.0,86505.0,,,84533.0,,,526162.0,191093.9,130268.5,,,,,,,,,101838.6,,,,,102961.0,,,,98559.2,,4945.3,49514.8,880111.7,717117.5,139776.5,,18369.4,,33166.2,764296.5,115815.2
1975-02-12,693970.1,171239.0,86497.0,,,84742.0,,,522731.1,190458.8,130531.8,,,,,,,,,102109.6,,,,,99631.0,,,,95832.5,,5162.0,48816.1,873761.6,711650.5,141324.5,,18125.3,,33238.2,758756.8,115004.8
1975-02-19,697308.9,172704.0,88119.0,,,84585.0,,,524604.9,190268.6,130758.6,,,,,,,,,102206.7,,,,,101371.0,,,,94932.6,,4909.0,49327.5,877841.7,720181.6,141026.6,,17963.4,,33333.8,767216.8,110624.9
1975-02-26,696049.9,172044.0,86944.0,,,85100.0,,,524005.9,189998.7,130766.2,,,,,,,,,102138.1,,,,,101103.0,,,,92314.5,,5104.2,48408.6,870636.6,708656.8,140783.8,,18385.2,,33295.3,756087.0,114549.6
1975-03-05,700474.2,175385.0,90589.0,,,84796.0,,,525089.2,190051.7,130976.4,,,,,,,,,102168.1,,,,,101893.0,,,,97663.8,,4913.9,50110.1,886939.5,724718.5,140998.5,,18891.3,,33297.8,772284.8,114654.6
1975-03-12,700970.1,176386.0,91225.0,,,85161.0,,,524584.1,188440.2,131145.3,,,,,,,,,102174.6,,,,,102824.0,,,,94732.6,,4976.9,50507.1,884926.3,722347.0,141094.0,,18593.2,,33352.2,769567.9,115358.3
1975-03-19,700733.1,176944.0,92122.0,,,84822.0,,,523789.1,187616.3,131166.6,,,,,,,,,101873.2,,,,,103133.0,,,,94048.9,,5058.0,48955.3,878481.2,719801.3,141401.3,,18641.8,,33698.5,767777.9,110703.4
1975-03-26,699605.4,178066.0,93388.0,,,84678.0,,,521539.4,187447.1,131228.6,,,,,,,,,101695.8,,,,,101168.0,,,,100631.1,,5369.0,49930.4,887469.6,718116.5,141140.5,,18675.9,,33282.7,765110.0,122359.6
1975-04-02,700431.0,179374.0,95041.0,,,84333.0,,,521057.0,187381.8,131374.6,,,,,,,,,101560.6,,,,,100740.0,,,,98347.6,,5162.9,50477.8,886321.9,731235.9,142153.9,,18414.6,,32935.0,777369.6,108952.3
1975-04-09,703321.4,181908.0,97878.0,,,84030.0,,,521413.4,187718.3,131526.8,,,,,,,,,101570.4,,,,,100598.0,,,,97711.8,,5065.2,51983.3,889222.1,730782.8,143004.8,,18705.8,,33205.3,777462.7,111759.4
1975-04-16,705214.4,182885.0,98176.0,,,84709.0,,,522329.4,187607.2,131717.7,,,,,,,,,101509.5,,,,,101495.0,,,,98912.1,,5240.7,50650.6,890920.4,738677.9,143534.9,,18837.9,,32948.6,785444.7,105475.7
1975-04-23,702991.9,181611.0,96679.0,,,84932.0,,,521380.9,187034.4,131659.1,,,,,,,,,101394.3,,,,,101293.0,,,,97194.3,,5353.9,50333.3,882548.8,725105.3,143819.3,,18915.8,,33541.9,772781.8,109767.0
1975-04-30,704904.5,182676.0,98148.0,,,84528.0,,,522228.5,187292.2,131728.5,,,,,,,,,101193.8,,,,,102014.0,,,,101784.2,,5352.1,51514.6,889319.2,733315.4,143426.4,,19178.9,,33827.7,781411.2,107908.0
1975-05-07,705292.7,183445.0,99068.0,,,84377.0,,,521847.7,186838.3,131731.0,,,,,,,,,101147.4,,,,,102131.0,,,,94420.6,,5366.8,50902.6,883991.0,726309.7,143155.7,,18691.2,,33105.0,773157.1,110833.9
1975-05-14,704236.5,183675.0,99077.0,,,84598.0,,,520561.5,186267.5,131587.3,,,,,,,,,101225.7,,,,,101481.0,,,,96310.4,,5214.3,50453.0,885890.8,729740.2,143480.2,,18875.0,,32405.5,776021.1,109869.7
1975-05-21,704697.6,183852.0,98773.0,,,85079.0,,,520845.6,185889.0,131719.8,,,,,,,,,101187.8,,,,,102049.0,,,,98502.9,,5165.7,49569.0,886426.9,725399.0,142967.0,,18758.3,,32026.4,771396.3,115030.6
1975-05-28,705010.4,184198.0,99633.0,,,84565.0,,,520812.4,185679.2,131750.3,,,,,,,,,101100.8,,,,,102282.0,,,,101227.1,,4898.2,49904.6,891257.3,733704.4,142081.4,,18834.7,,31540.8,778817.9,112439.4
1975-06-04,706010.5,184707.0,100181.0,,,84526.0,,,521303.5,185192.0,131967.4,,,,,,,,,101115.0,,,,,103029.0,,,,100955.3,,4943.2,52155.3,895169.2,741471.7,142727.7,,18887.2,,31998.7,786572.5,108596.7
1975-06-11,709218.7,187655.0,103101.0,,,84554.0,,,521563.7,185669.9,131893.5,,,,,,,,,101042.3,,,,,102958.0,,,,101575.4,,4888.6,52396.0,901332.8,741563.9,142895.9,,19193.5,,32332.8,787261.8,114071.0
1975-06-18,710108.7,189076.0,103759.0,,,85317.0,,,521032.7,184341.2,131904.8,,,,,,,,,101194.7,,,,,103592.0,,,,100125.8,,4700.6,51261.9,897823.6,746415.4,142976.4,,19087.9,,31927.3,791595.0,106228.6
1975-06-25,708701.9,187670.0,101930.0,,,85740.0,,,521031.9,184086.0,131862.6,,,,,,,,,101121.3,,,,,103962.0,,,,107538.2,,4813.3,50599.2,898714.6,735680.0,142277.0,,19719.7,,31964.4,781346.1,117368.5
1975-07-02,709417.9,188134.0,102989.0,,,85145.0,,,521283.9,183938.2,131620.0,,,,,,,,,101018.6,,,,,104707.0,,,,97178.8,,4619.2,51689.8,891682.2,749578.9,142081.9,,19454.1,,31658.8,793876.3,97806.0
1975-07-09,710055.2,188341.0,103765.0,,,84576.0,,,521714.2,184142.5,131873.2,,,,,,,,,101145.6,,,,,104553.0,,,,96048.4,,4919.7,51360.3,895464.6,744800.1,143104.1,,19146.4,,31899.9,789503.9,105960.7
1975-07-16,708929.4,189104.0,103544.0,,,85560.0,,,519825.4,183627.3,131798.6,,,,,,,,,101201.5,,,,,103198.0,,,,100520.8,,5230.7,49765.5,894684.1,744102.7,142887.7,,18539.5,,31965.2,788866.8,105817.3
1975-07-23,709007.7,189634.0,103601.0,,,86033.0,,,519373.7,183575.3,131788.2,,,,,,,,,101302.2,,,,,102708.0,,,,99765.6,,5464.7,49116.5,889495.9,733021.6,142950.6,,18487.3,,32104.1,778097.3,111398.6
1975-07-30,709613.0,189737.0,103883.0,,,85854.0,,,519876.0,183276.3,131891.7,,,,,,,,,101304.1,,,,,103404.0,,,,96881.1,,5417.6,49207.8,888389.4,733664.5,142818.5,,18134.4,,32014.4,778272.0,110117.5
1975-08-06,711087.7,190788.0,104884.0,,,85904.0,,,520299.7,182953.8,132030.1,,,,,,,,,101428.8,,,,,103887.0,,,,97001.1,,5331.5,50454.2,893312.2,739519.2,143337.2,,18012.5,,32304.2,784457.0,108855.1
1975-08-13,711468.0,191806.0,105983.0,,,85823.0,,,519662.0,182951.9,131919.7,,,,,,,,,101552.4,,,,,103238.0,,,,97741.4,,5416.9,50391.1,893551.3,735090.4,143276.4,,18014.4,,32487.7,780547.7,113003.6
1975-08-20,712759.9,192599.0,106162.0,,,86437.0,,,520160.9,182747.0,131896.4,,,,,,,,,101631.6,,,,,103886.0,,,,98608.8,,5370.7,50119.6,892424.2,733520.3,142635.3,,18099.8,,32435.6,779372.0,113052.2
1975-08-27,712043.0,192706.0,106778.0,,,85928.0,,,519337.0,182988.1,131831.5,,,,,,,,,101737.5,,,,,102780.0,,,,99764.0,,5589.6,50801.5,897463.1,732551.0,141982.0,,18000.5,,32495.9,778377.0,119086.1
1975-09-03,714971.0,194320.0,108842.0,,,85478.0,,,520651.0,183061.1,132039.0,,,,,,,,,101763.9,,,,,103787.0,,,,103069.2,,5307.0,52222.2,902049.4,750409.1,142762.1,,18203.2,,32697.9,796433.8,105615.6
1975-09-10,716898.2,196274.0,110614.0,,,85660.0,,,520624.2,183255.4,132030.5,,,,,,,,,101889.3,,,,,103449.0,,,,95745.5,,5411.6,52740.4,899377.7,742693.0,142938.0,,18091.3,,33083.5,788853.8,110523.8
1975-09-17,717336.2,196638.0,110725.0,,,85913.0,,,520698.2,182400.2,131996.1,,,,,,,,,102060.9,,,,,104241.0,,,,92999.7,,5630.2,52165.2,894847.7,744550.3,142628.3,,18237.4,,32923.5,790698.9,104148.8
1975-09-24,717099.5,196554.0,110587.0,,,85967.0,,,520545.5,182464.3,132147.0,,,,,,,,,102456.2,,,,,103478.0,,,,96963.5,,5740.9,51756.9,895611.3,733111.0,142603.0,,18836.9,,33130.4,780017.6,115593.6
1975-10-01,720339.2,197061.0,111085.0,,,85976.0,,,523278.2,183106.0,132440.4,,,,,,,,,102553.7,,,,,105178.0,,,,101005.2,,5728.0,53455.7,906443.6,751802.0,142617.0,,18704.0,,33216.6,798277.5,108166.0
1975-10-08,720428.1,197699.0,111433.0,,,86266.0,,,522729.1,182893.0,132643.5,,,,,,,,,102627.6,,,,,104565.0,,,,94928.1,,5487.5,53265.0,901415.2,747506.7,143366.7,,18552.4,,32605.2,793205.7,108209.5
1975-10-15,720077.4,197386.0,110122.0,,,87264.0,,,522691.4,182699.7,132712.0,,,,,,,,,102716.8,,,,,104563.0,,,,100812.2,,5459.3,53660.6,910272.0,764609.1,143110.1,,19191.3,,32716.3,810991.3,99280.7
1975-10-22,720050.9,198068.0,111248.0,,,86820.0,,,521982.9,182644.5,133009.0,,,,,,,,,103058.3,,,,,103271.0,,,,97241.1,,5649.0,54110.8,902697.7,744544.5,143241.5,,19424.3,,32122.6,790264.7,112433.0
1975-10-29,719413.8,197466.0,110136.0,,,87330.0,,,521947.8,182615.6,133050.8,,,,,,,,,103101.4,,,,,103180.0,,,,94429.6,,5358.2,54026.3,898949.5,742565.7,142740.7,,20079.7,,31715.7,788248.5,110701.0
1975-11-05,720969.6,200284.0,113527.0,,,86757.0,,,520685.6,182532.3,133203.4,,,,,,,,,103204.9,,,,,101745.0,,,,94600.9,,5168.8,54906.9,907777.6,760722.0,141392.0,,19391.9,,31987.7,805932.6,101845.0
1975-11-12,721058.5,200261.0,112993.0,,,87268.0,,,520797.5,182517.9,133192.8,,,,,,,,,103421.8,,,,,101665.0,,,,105316.4,,5341.7,56005.8,917871.0,765546.7,141215.7,,19268.0,,32540.9,811155.6,106715.4
1975-11-19,721225.5,200540.0,113670.0,,,86870.0,,,520685.5,182161.2,133311.7,,,,,,,,,103511.6,,,,,101701.0,,,,93120.1,,5441.3,54854.7,902337.3,745626.3,140612.3,,19122.0,,32492.0,791556.8,110780.5
1975-11-26,726659.8,201610.0,114463.0,,,87147.0,,,525049.8,183065.1,133545.0,,,,,,,,,103848.8,,,,,104591.0,,,,105665.4,,5696.9,54421.9,919045.3,756853.2,140690.2,,20194.0,,32509.2,804176.4,114868.9
1975-12-03,726988.1,201904.0,114915.0,,,86989.0,,,525084.1,182923.9,133773.3,,,,,,,,,103917.9,,,,,104469.0,,,,101227.0,,5579.2,53430.8,913644.8,759345.2,141210.2,,19513.6,,32325.8,805931.4,107713.4
1975-12-10,730273.3,204098.0,117054.0,,,87044.0,,,526175.3,183511.4,133958.5,,,,,,,,,104098.3,,,,,104607.0,,,,102123.5,,5337.8,53968.7,919543.2,756943.1,140514.1,,19880.8,,32603.0,803811.6,115731.5
1975-12-17,733530.8,205622.0,119121.0,,,86501.0,,,527908.8,183151.6,133973.0,,,,,,,,,104183.1,,,,,106601.0,,,,99096.1,,5090.2,51981.3,916123.1,766538.9,140534.9,,20361.4,,32175.1,813499.6,102623.4
1975-12-24,734392.4,204807.0,117694.0,,,87113.0,,,529585.4,183268.2,134320.5,,,,,,,,,104547.6,,,,,107449.0,,,,104716.3,,5153.2,52180.8,921968.7,763144.8,140123.8,,20846.0,,32197.4,810179.6,111789.1
1975-12-31,738283.9,206404.0,120061.0,,,86343.0,,,531879.9,183689.5,134260.8,,,,,,,,,104679.6,,,,,109250.0,,,,105276.9,,4754.4,49652.3,923977.0,789040.2,140813.2,,21542.0,,31080.7,835134.1,88842.9
1976-01-07,730549.4,205115.0,119078.0,,,86037.0,,,525434.4,182311.3,134701.5,,,,,,,,,104821.6,,,,,103600.0,,,,104562.9,,4903.0,53042.9,920695.3,772548.2,140024.2,,19250.2,,31257.6,816114.6,104580.7
1976-01-14,730665.8,205872.0,120293.0,,,85579.0,,,524793.8,182558.6,134880.1,,,,,,,,,105174.0,,,,,102181.0,,,,100255.9,,5099.6,53593.3,918439.9,765574.1,140688.1,,18889.3,,30846.1,808115.7,110324.2
1976-01-21,729221.2,204512.0,118612.0,,,85900.0,,,524709.2,182823.4,135064.9,,,,,,,,,105544.0,,,,,101277.0,,,,101314.2,,5242.8,51979.0,915790.2,758456.0,140446.0,,18921.6,,30988.2,801562.3,114227.9
1976-01-28,729966.3,205468.0,119743.0,,,85725.0,,,524498.3,182810.8,135336.6,,,,,,,,,105638.9,,,,,100712.0,,,,101229.6,,5281.7,51791.4,914981.3,749530.1,140445.1,,19306.3,,31087.3,792999.3,121982.0
1976-02-04,731080.5,205758.0,120177.0,,,85581.0,,,525322.5,182854.3,135539.5,,,,,,,,,105419.7,,,,,101509.0,,,,103473.5,,5422.9,53868.4,921594.7,762219.2,140392.2,,18725.0,,32344.7,806219.8,115374.8
1976-02-11,730456.0,205666.0,120009.0,,,85657.0,,,524790.0,182458.9,135741.6,,,,,,,,,105623.4,,,,,100966.0,,,,97901.9,,5308.6,54959.0,918225.2,756359.2,140842.2,,18904.5,,32100.3,800162.3,118062.9
1976-02-18,733227.1,206868.0,121436.0,,,85432.0,,,526359.1,181917.5,136303.9,,,,,,,,,105749.8,,,,,102388.0,,,,105391.4,,5322.9,54259.4,926429.2,773991.8,140753.8,,18880.9,,32210.3,818239.5,108189.7
1976-02-25,731920.0,205777.0,120214.0,,,85563.0,,,526143.0,181760.4,136835.8,,,,,,,,,106083.8,,,,,101463.0,,,,96968.0,,5548.4,53025.7,913430.7,749733.8,140544.8,,18881.3,,32130.1,794077.1,119353.7
1976-03-03,734008.1,206587.0,121518.0,,,85069.0,,,527421.1,181228.3,137081.6,,,,,,,,,106075.2,,,,,103036.0,,,,103783.3,,5504.9,54304.7,926554.8,764720.8,140138.8,,18628.5,,32298.8,808897.1,117657.7
1976-03-10,737655.7,207347.0,121794.0,,,85553.0,,,530308.7,180805.5,137417.6,,,,,,,,,106400.7,,,,,105685.0,,,,97841.4,,5537.8,54412.8,928695.2,763288.4,140453.4,,18989.6,,32544.5,808138.4,120556.8
1976-03-17,738931.7,209766.0,124874.0,,,84892.0,,,529165.7,179168.7,137766.9,,,,,,,,,106499.0,,,,,105731.0,,,,100311.4,,5577.3,52020.3,926096.3,767959.0,140631.0,,18701.1,,32168.0,812494.5,113601.8
1976-03-24,739531.6,209866.0,124729.0,,,85137.0,,,529665.6,179197.5,138163.6,,,,,,,,,106758.5,,,,,105546.0,,,,105704.9,,5693.5,51475.8,929394.6,759825.4,140475.4,,19868.5,,31751.4,804979.5,124415.1
1976-03-31,740114.2,209950.0,125182.0,,,84768.0,,,530164.2,178033.2,138951.5,,,,,,,,,106970.5,,,,,106209.0,,,,109525.8,,5651.0,45383.1,927058.9,775838.7,141607.7,,19459.5,,26087.9,814857.0,112201.8
1976-04-07,741566.1,213227.0,129108.0,,,84119.0,,,528339.1,177509.4,139267.3,,,,,,,,,107228.4,,,,,104334.0,,,,101656.4,,5541.8,44776.4,930951.9,774796.9,141886.9,,19339.7,,26009.5,814084.4,116867.6
1976-04-14,743557.4,213960.0,129525.0,,,84435.0,,,529597.4,176972.6,139770.0,,,,,,,,,107491.8,,,,,105363.0,,,,103553.7,,5487.4,46089.2,931912.7,779050.0,141903.0,,18812.6,,26440.7,817949.7,113963.0
1976-04-21,745779.3,214453.0,129094.0,,,85359.0,,,531326.3,177451.5,140000.4,,,,,,,,,107657.4,,,,,106217.0,,,,104097.0,,5460.2,45352.8,931494.7,772742.6,141313.6,,18786.7,,27114.9,812769.5,118725.2
1976-04-28,744624.4,212224.0,125915.0,,,86309.0,,,532400.4,177812.5,140332.0,,,,,,,,,107925.9,,,,,106330.0,,,,100466.7,,5174.8,44860.6,924336.7,763931.7,140827.7,,19214.0,,27144.6,804482.8,119853.9
1976-05-05,744374.7,212273.0,126550.0,,,85723.0,,,532101.7,178021.8,140444.9,,,,,,,,,107888.0,,,,,105747.0,,,,103928.6,,5466.3,47683.8,934190.8,773641.4,140796.4,,18230.6,,28558.1,814393.0,119797.7
1976-05-12,745082.0,212400.0,126656.0,,,85744.0,,,532682.0,177975.2,140631.4,,,,,,,,,108213.4,,,,,105862.0,,,,103159.9,,5606.2,46399.2,932728.6,768307.8,140171.8,,18518.4,,27473.5,808224.3,124504.3
1976-05-19,748354.4,213571.0,127150.0,,,86421.0,,,534783.4,177994.4,140938.3,,,,,,,,,108435.6,,,,,107415.0,,,,100117.4,,5772.0,44780.2,930169.6,765467.7,140365.7,,18936.2,,27441.4,806176.6,123992.9
1976-05-26,748261.8,212089.0,125733.0,,,86356.0,,,536172.8,178845.3,141360.9,,,,,,,,,108732.5,,,,,107234.0,,,,101407.6,,6005.0,45149.8,930705.6,765223.5,140788.5,,18916.8,,27967.8,806058.0,124647.7
1976-06-02,752174.2,213670.0,127603.0,,,86067.0,,,538504.2,179519.7,141372.3,,,,,,,,,109105.3,,,,,108507.0,,,,100658.7,,5846.9,46570.8,937578.6,785691.5,141917.5,,18632.4,,27806.7,825738.4,111840.2
1976-06-09,752743.4,213653.0,126972.0,,,86681.0,,,539090.4,179489.5,141482.8,,,,,,,,,109384.2,,,,,108734.0,,,,101242.6,,5996.6,45579.9,937842.8,772821.8,142591.8,,18933.1,,27206.6,812649.1,125193.7
1976-06-16,753896.0,214105.0,126899.0,,,87206.0,,,539791.0,178548.2,141609.1,,,,,,,,,109506.7,,,,,110127.0,,,,104800.4,,6209.6,45053.0,942570.7,792960.0,143413.0,,19152.1,,26529.0,832273.1,110297.7
1976-06-23,752846.2,212541.0,125069.0,,,87472.0,,,540305.2,178602.0,141636.5,,,,,,,,,109709.8,,,,,110357.0,,,,107370.9,,6255.3,43912.7,940598.4,778260.2,143851.2,,20234.3,,26647.4,819045.4,121553.0
1976-06-30,757839.1,213748.0,126164.0,,,87584.0,,,544091.1,179649.2,141828.2,,,,,,,,,109743.7,,,,,112870.0,,,,109735.5,,5939.9,45017.3,948716.8,799055.3,144302.3,,21821.2,,26137.5,839792.4,108924.4
1976-07-07,752819.8,211471.0,124046.0,,,87425.0,,,541348.8,179010.4,141957.2,,,,,,,,,110002.2,,,,,110379.0,,,,108884.8,,6023.4,49722.6,949288.5,800491.5,144326.5,,19620.7,,28136.1,840935.6,108352.9
1976-07-14,754568.7,212746.0,124814.0,,,87932.0,,,541822.7,179052.5,142331.2,,,,,,,,,110263.0,,,,,110176.0,,,,102260.2,,6126.2,48311.1,944796.5,788845.8,144518.8,,18990.1,,26795.4,827622.7,117173.8
1976-07-21,755046.2,212357.0,124047.0,,,88310.0,,,542689.2,179301.4,142747.5,,,,,,,,,110584.2,,,,,110056.0,,,,102362.8,,6049.8,47007.1,942974.4,784221.2,144036.2,,19358.6,,26718.8,823566.3,119408.2
1976-07-28,754261.2,212033.0,123631.0,,,88402.0,,,542228.2,179300.6,143075.3,,,,,,,,,110913.3,,,,,108939.0,,,,100510.1,,5916.1,47400.3,938512.7,775645.3,143659.3,,19294.6,,26273.8,814156.3,124356.4
1976-08-04,755655.0,213923.0,126155.0,,,87768.0,,,541732.0,178919.2,143243.3,,,,,,,,,110919.5,,,,,108650.0,,,,107677.3,,5704.6,48174.5,949813.5,787419.8,143258.8,,18424.7,,26555.3,825158.5,124655.0
1976-08-11,758264.2,213596.0,125435.0,,,88161.0,,,544668.2,179695.1,143502.3,,,,,,,,,111215.9,,,,,110255.0,,,,101815.1,,5660.6,47095.0,948497.3,779896.6,142885.6,,18644.1,,26499.4,818014.8,130482.5
1976-08-18,760461.0,214804.0,126861.0,,,87943.0,,,545657.0,179406.1,143737.7,,,,,,,,,111474.2,,,,,111039.0,,,,101880.2,,5703.2,46096.0,948215.4,779169.8,142644.8,,18695.2,,27357.3,818321.1,129894.3
1976-08-25,760432.6,214637.0,126515.0,,,88122.0,,,545795.6,180146.5,143996.2,,,,,,,,,111832.9,,,,,109820.0,,,,104709.1,,5453.9,45435.7,950099.9,773629.6,142102.6,,19205.5,,26803.2,812608.0,137491.9
1976-09-01,761958.0,214605.0,126312.0,,,88293.0,,,547353.0,180538.6,144130.0,,,,,,,,,111906.4,,,,,110778.0,,,,104721.3,,5375.9,46221.4,952343.7,786661.5,142212.5,,19044.8,,26586.2,824870.8,127472.9
1976-09-08,760167.6,214340.0,125617.0,,,88723.0,,,545827.6,181017.0,144400.0,,,,,,,,,112089.6,,,,,108321.0,,,,107074.9,,5185.2,47364.7,959532.7,792522.4,141924.4,,18901.1,,26412.2,830325.6,129207.1
1976-09-15,764344.6,215831.0,127398.0,,,88433.0,,,548513.6,180954.1,144691.8,,,,,,,,,112339.6,,,,,110528.0,,,,104746.4,,5273.8,47030.7,959498.6,800250.6,141592.6,,19546.2,,27206.1,839858.4,119640.2
